RecordType,Survey,Quarter,Country,Ship,Gear,SweepLngt,GearExp,DoorType,StNo,HaulNo,Year,Month,Day,TimeShot,Stratum,HaulDur,DayNight,ShootLat,ShootLong,HaulLat,HaulLong,StatRec,Depth,HaulVal,HydroStNo,StdSpecRecCode,BycSpecRecCode,DataType,Netopening,Rigging,Tickler,Distance,Warplngt,Warpdia,WarpDen,DoorSurface,DoorWgt,DoorSpread,WingSpread,Buoyancy,KiteDim,WgtGroundRope,TowDir,GroundSpeed,SpeedWater,SurCurDir,SurCurSpeed,BotCurDir,BotCurSpeed,WindDir,WindSpeed,SwellDir,SwellHeight,SurTemp,BotTemp,SurSal,BotSal,ThermoCline,ThClineDepth,DateofCalculation
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C88050,50,1988,10,21,1537,-9,15,D,49.4717,-1.1677,49.4853,-1.1873,27E8,21,V,C8850,1,1,C,3.5000,-9,-9,2032,150,18,-9,2.0000,200,-9.0,-9.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,-9,-9,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,20170914
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C88051,51,1988,10,22,0717,-9,15,D,49.5090,-1.2207,49.5343,-1.2353,28E8,21,V,C8851,1,1,C,3.5000,-9,-9,2422,150,18,-9,2.0000,200,-9.0,-9.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,-9,-9,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,20170914
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C88052,52,1988,10,22,1003,-9,15,D,49.5707,-1.1090,49.5580,-1.1000,28E8,31,V,C8852,1,1,C,3.5000,-9,-9,1551,150,18,-9,2.0000,200,-9.0,-9.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,-9,-9,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,20170914
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C88053,53,1988,10,22,1114,-9,30,D,49.5833,-0.9540,49.5843,-0.9197,28E9,36,V,C8853,1,1,C,3.5000,-9,-9,2531,200,18,-9,2.0000,200,-9.0,-9.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,-9,-9,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,20170914
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C88054,54,1988,10,22,1323,-9,30,D,49.6540,-0.6883,49.6550,-0.6500,28E9,41,V,C8854,1,1,C,3.5000,-9,-9,3011,200,18,-9,2.0000,200,-9.0,-9.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,-9,-9,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,20170914
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C88055,55,1988,10,24,1044,-9,15,D,49.4343,-0.1010,49.4353,-0.0853,27E9,27,V,C8855,1,1,C,3.5000,-9,-9,1099,150,18,-9,2.0000,200,-9.0,-9.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,-9,-9,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,20170914
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C88056,56,1988,10,24,1235,-9,15,D,49.3590,-0.1687,49.3570,-0.1510,27E9,21,V,C8856,1,1,C,3.5000,-9,-9,1378,150,18,-9,2.0000,200,-9.0,-9.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,-9,-9,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,20170914
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C88057,57,1988,10,24,1457,-9,15,D,49.5667,0.0247,49.5747,0.0383,28F0,23,V,C8857,1,1,C,3.5000,-9,-9,1703,150,18,-9,2.0000,200,-9.0,-9.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,-9,-9,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,20170914
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C88058,58,1988,10,24,1542,-9,15,D,49.6020,0.0757,49.6167,0.0893,28F0,23,V,C8858,1,1,C,3.5000,-9,-9,1703,150,18,-9,2.0000,200,-9.0,-9.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,-9,-9,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,20170914
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C88059,59,1988,10,25,0705,-9,30,D,50.2393,-0.0540,50.2343,-0.0923,29E9,55,V,C8859,1,1,C,3.5000,-9,-9,3101,200,18,-9,2.0000,200,-9.0,-9.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,-9,-9,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,20170914
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C88060,60,1988,10,25,1006,-9,30,D,50.3873,-0.3010,50.3757,-0.3413,29E9,53,V,C8860,1,1,C,3.5000,-9,-9,3320,200,18,-9,2.0000,200,-9.0,-9.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,-9,-9,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,20170914
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C89033,33,1989,10,19,1453,-9,15,D,50.0187,1.0677,50.0197,1.0873,29F1,31,V,C8933,1,1,C,3.5000,-9,-9,1557,150,18,-9,2.0000,200,-9.0,-9.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,-9,-9,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,20170914
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C89034,34,1989,10,19,1655,-9,15,D,49.9717,0.7393,49.9727,0.7667,28F0,32,V,C8934,1,1,C,3.5000,-9,-9,1676,150,18,-9,2.0000,200,-9.0,-9.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,-9,-9,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,20170914
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C89035,35,1989,10,23,0823,-9,15,D,49.9040,0.6167,49.9030,0.6333,28F0,32,V,C8935,1,1,C,3.5000,-9,-9,1207,150,18,-9,2.0000,200,-9.0,-9.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,-9,-9,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,20170914
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C89036,36,1989,10,23,0959,-9,15,D,49.8590,0.3667,49.8667,0.3863,28F0,32,V,C8936,1,1,C,3.5000,-9,-9,1562,150,18,-9,2.0000,200,-9.0,-9.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,-9,-9,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,20170914
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C89037,37,1989,10,23,1301,-9,15,D,49.5717,0.0333,49.5843,0.0560,28F0,25,V,C8937,1,1,C,3.5000,-9,-9,2222,100,18,-9,2.0000,200,-9.0,-9.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,-9,-9,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,20170914
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C89038,38,1989,10,23,1357,-9,15,D,49.6020,0.0707,49.6187,0.0737,28F0,26,V,C8938,1,1,C,3.5000,-9,-9,1887,100,18,-9,2.0000,200,-9.0,-9.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,-9,-9,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,20170914
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C89039,39,1989,10,23,1555,-9,30,D,49.8413,0.2413,49.8403,0.1923,28F0,35,V,C8939,1,1,C,3.5000,-9,-9,3464,150,18,-9,2.0000,200,-9.0,-9.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,-9,-9,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,20170914
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C89040,40,1989,10,24,0756,-9,30,D,50.0413,0.7040,50.0423,0.7353,29F0,37,V,C8940,1,1,C,3.5000,-9,-9,2155,150,18,-9,2.0000,200,-9.0,-9.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,-9,-9,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,20170914
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C89041,41,1989,10,24,0931,-9,30,D,50.1500,0.8717,50.1530,0.9070,29F0,39,V,C8941,1,1,C,3.5000,-9,-9,2667,150,18,-9,2.0000,200,-9.0,-9.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,-9,-9,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,20170914
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C89008,8,1989,10,10,0906,-9,15,D,49.4257,-1.0237,49.4247,-1.0040,27E8,25,V,C898,1,1,C,3.5000,-9,-9,1576,100,18,-9,2.0000,200,-9.0,-9.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,-9,-9,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,20170914
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C89009,9,1989,10,10,0956,-9,15,D,49.4510,-0.9237,49.4500,-0.9050,27E9,27,V,C899,1,1,C,3.5000,-9,-9,1458,100,18,-9,2.0000,200,-9.0,-9.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,-9,-9,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,20170914
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C89010,10,1989,10,10,1356,-9,15,D,49.4333,-0.7197,49.4343,-0.7393,27E9,30,V,C8910,1,1,C,3.5000,-9,-9,1576,150,18,-9,2.0000,200,-9.0,-9.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,-9,-9,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,20170914
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C89011,11,1989,10,10,1454,-9,15,D,49.4530,-0.6510,49.4540,-0.6737,27E9,29,V,C8911,1,1,C,3.5000,-9,-9,1933,150,18,-9,2.0000,200,-9.0,-9.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,-9,-9,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,20170914
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C89012,12,1989,10,10,1650,-9,30,D,49.6550,-0.6403,49.6520,-0.6873,28E9,43,V,C8912,1,1,C,3.5000,-9,-9,3287,200,18,-9,2.0000,200,-9.0,-9.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,-9,-9,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,20170914
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C89013,13,1989,10,11,0712,-9,30,D,49.9667,-0.5697,49.9550,-0.6187,28E9,56,V,C8913,1,1,C,3.5000,-9,-9,3579,200,18,-9,2.0000,200,-9.0,-9.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,-9,-9,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,20170914
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C89014,14,1989,10,13,0722,-9,15,D,49.3560,-0.1333,49.3580,-0.1570,27E9,21,V,C8914,1,1,C,3.5000,-9,-9,2084,100,18,-9,2.0000,200,-9.0,-9.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,-9,-9,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,20170914
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C89015,15,1989,10,13,0830,-9,15,D,49.4353,-0.1000,49.4363,-0.1217,27E9,26,V,C8915,1,1,C,3.5000,-9,-9,1813,100,18,-9,2.0000,200,-9.0,-9.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,-9,-9,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,20170914
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C89016,16,1989,10,13,1015,-9,15,D,49.4050,-0.3883,49.4040,-0.3687,27E9,28,V,C8916,1,1,C,3.5000,-9,-9,1578,100,18,-9,2.0000,200,-9.0,-9.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,-9,-9,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,20170914
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C89017,17,1989,10,13,1359,-9,15,D,49.4697,-0.4030,49.4687,-0.3757,27E9,37,V,C8917,1,1,C,3.5000,-9,-9,1693,150,18,-9,2.0000,200,-9.0,-9.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,-9,-9,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,20170914
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C89018,18,1989,10,13,1535,-9,30,D,49.6167,-0.3677,49.6177,-0.3197,28E9,31,V,C8918,1,1,C,3.5000,-9,-9,3362,150,18,-9,2.0000,200,-9.0,-9.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,-9,-9,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,20170914
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C89019,19,1989,10,13,1706,-9,15,D,49.6510,-0.2000,49.6520,-0.2187,28E9,37,V,C8919,1,1,C,3.5000,-9,-9,1447,150,18,-9,2.0000,200,-9.0,-9.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,-9,-9,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,20170914
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C89020,20,1989,10,14,0835,-9,30,D,50.0353,-0.8500,50.0363,-0.8757,29E9,68,V,C8920,1,1,C,3.5000,-9,-9,2268,250,18,-9,2.0000,200,-9.0,-9.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,-9,-9,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,20170914
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C89021,21,1989,10,15,1110,-9,30,D,49.9197,-0.4010,49.9227,-0.3560,28E9,57,V,C8921,1,1,C,3.5000,-9,-9,3033,200,18,-9,2.0000,200,-9.0,-9.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,-9,-9,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,20170914
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C89022,22,1989,10,15,1536,-9,30,D,50.1030,-0.4197,50.1070,-0.3873,29E9,49,V,C8922,1,1,C,3.5000,-9,-9,2376,200,18,-9,2.0000,200,-9.0,-9.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,-9,-9,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,20170914
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C89023,23,1989,10,16,0710,-9,30,D,50.2413,-0.0413,50.2373,-0.0737,29E9,53,V,C8923,1,1,C,3.5000,-9,-9,2373,200,18,-9,2.0000,200,-9.0,-9.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,-9,-9,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,20170914
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C89001,1,1989,10,6,1241,-9,30,D,50.1913,-1.8030,50.2040,-1.7540,29E8,60,V,C891,1,1,C,3.5000,-9,-9,3611,250,18,-9,2.0000,200,-9.0,-9.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,-9,-9,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,20170914
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C89002,2,1989,10,6,1419,-9,30,D,50.1590,-1.7167,50.1747,-1.7550,29E8,60,V,C892,1,1,C,3.5000,-9,-9,3402,250,18,-9,2.0000,200,-9.0,-9.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,-9,-9,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,20170914
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C89003,3,1989,10,9,1029,-9,30,D,49.8257,-1.1353,49.8090,-1.0923,28E8,63,V,C893,1,1,C,3.5000,-9,-9,3314,250,18,-9,2.0000,200,-9.0,-9.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,-9,-9,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,20170914
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C89004,4,1989,10,9,1533,-9,30,D,49.5757,-0.9020,49.5833,-0.9393,28E9,38,V,C894,1,1,C,3.5000,-9,-9,2891,150,18,-9,2.0000,200,-9.0,-9.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,-9,-9,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,20170914
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C89005,5,1989,10,9,1725,-9,15,D,49.5677,-1.1060,49.5560,-1.0903,28E8,32,V,C895,1,1,C,3.5000,-9,-9,1423,150,18,-9,2.0000,200,-9.0,-9.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,-9,-9,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,20170914
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C89006,6,1989,10,10,0714,-9,15,D,49.5333,-1.2247,49.5187,-1.2217,28E8,19,V,C896,1,1,C,3.5000,-9,-9,1525,100,18,-9,2.0000,200,-9.0,-9.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,-9,-9,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,20170914
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C89007,7,1989,10,10,0755,-9,15,D,49.4863,-1.2010,49.4747,-1.1843,27E8,19,V,C897,1,1,C,3.5000,-9,-9,1518,100,18,-9,2.0000,200,-9.0,-9.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,-9,-9,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,20170914
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C89024,24,1989,10,16,1101,-9,30,D,50.3873,-0.3030,50.3833,-0.3500,29E9,54,V,C8924,1,1,C,3.5000,-9,-9,3274,200,18,-9,2.0000,200,-9.0,-9.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,-9,-9,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,20170914
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C89025,25,1989,10,16,1337,-9,15,D,50.5727,-0.3757,50.5833,-0.3570,30E9,75,V,C8925,1,1,C,3.5000,-9,-9,1593,250,18,-9,2.0000,200,-9.0,-9.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,-9,-9,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,20170914
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C89026,26,1989,10,16,1635,-9,30,D,50.5843,-0.1540,50.5903,-0.1207,30E9,63,V,C8926,1,1,C,3.5000,-9,-9,2602,200,18,-9,2.0000,200,-9.0,-9.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,-9,-9,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,20170914
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C89027,27,1989,10,17,0723,-9,15,D,50.7570,-0.1020,50.7520,-0.1227,30E9,17,V,C8927,1,1,C,3.5000,-9,-9,1884,100,18,-9,2.0000,200,-9.0,-9.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,-9,-9,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,20170914
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C89028,28,1989,10,17,0910,-9,15,D,50.7560,-0.2717,50.7570,-0.2923,30E9,18,V,C8928,1,1,C,3.5000,-9,-9,1654,100,18,-9,2.0000,200,-9.0,-9.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,-9,-9,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,20170914
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C89029,29,1989,10,17,1220,-9,14,D,50.5530,-0.5030,50.5413,-0.5207,30E9,73,V,C8929,1,1,C,3.5000,-9,-9,1592,250,18,-9,2.0000,200,-9.0,-9.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,-9,-9,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,20170914
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C89030,30,1989,10,17,1332,-9,24,D,50.4383,-0.6060,50.4227,-0.6510,29E9,71,V,C8930,1,1,C,3.5000,-9,-9,3388,250,18,-9,2.0000,200,-9.0,-9.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,-9,-9,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,20170914
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C89031,31,1989,10,17,1546,-9,30,D,50.1843,-0.6747,50.1853,-0.6413,29E9,53,V,C8931,1,1,C,3.5000,-9,-9,2380,200,18,-9,2.0000,200,-9.0,-9.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,-9,-9,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,20170914
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C89032,32,1989,10,19,1331,-9,15,D,49.9913,1.2000,49.9873,1.1843,28F1,23,V,C8932,1,1,C,3.5000,-9,-9,1302,100,18,-9,2.0000,200,-9.0,-9.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,-9,-9,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,20170914
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C89042,42,1989,10,24,1219,-9,15,D,50.2257,1.0257,50.2343,1.0403,29F1,34,V,C8942,1,1,C,3.5000,-9,-9,1018,150,18,-9,2.0000,200,-9.0,-9.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,-9,-9,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,20170914
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C89043,43,1989,10,24,1442,-9,15,D,50.1040,1.2923,50.1090,1.3197,29F1,24,V,C8943,1,1,C,3.5000,-9,-9,1904,100,18,-9,2.0000,200,-9.0,-9.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,-9,-9,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,20170914
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C89044,44,1989,10,24,1549,-9,15,D,50.1413,1.4000,50.1247,1.3893,29F1,17,V,C8944,1,1,C,3.5000,-9,-9,1912,100,18,-9,2.0000,200,-9.0,-9.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,-9,-9,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,20170914
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C89045,45,1989,10,25,0649,-9,14,D,50.3520,1.4677,50.3393,1.4560,29F1,20,V,C8945,1,1,C,3.5000,-9,-9,1258,100,18,-9,2.0000,200,-9.0,-9.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,-9,-9,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,20170914
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C89046,46,1989,10,25,0812,-9,15,D,50.3363,1.3187,50.3217,1.3050,29F1,34,V,C8946,1,1,C,3.5000,-9,-9,1697,150,18,-9,2.0000,200,-9.0,-9.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,-9,-9,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,20170914
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C89047,47,1989,10,25,1042,-9,15,D,50.4363,1.1520,50.4510,1.1590,29F1,50,V,C8947,1,1,C,3.5000,-9,-9,1697,200,18,-9,2.0000,200,-9.0,-9.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,-9,-9,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,20170914
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C89048,48,1989,10,25,1302,-9,15,D,50.4677,1.5333,50.4833,1.5333,29F1,17,V,C8948,1,1,C,3.5000,-9,-9,1667,100,18,-9,2.0000,200,-9.0,-9.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,-9,-9,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,20170914
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C89049,49,1989,10,25,1432,-9,15,D,50.5843,1.5090,50.5923,1.5177,30F1,25,V,C8949,1,1,C,3.5000,-9,-9,1500,150,18,-9,2.0000,200,-9.0,-9.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,-9,-9,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,20170914
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C89050,50,1989,10,25,1558,-9,15,D,50.6580,1.5363,50.6727,1.5363,30F1,25,V,C8950,1,1,C,3.5000,-9,-9,1481,100,18,-9,2.0000,200,-9.0,-9.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,-9,-9,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,20170914
